k,broker_count,ablation,seed,capacity_surcharge_mode,avg_cost_per_agent_eur,avg_cost_per_kwh_eur,load_concentration_hhi,broker_load_share_json,feeder_coefficient_of_variation,feeder_peak_to_average_ratio,feeder_mean_hourly_ramp_kwh,prosumer_self_sufficiency,total_capacity_charge_eur,capacity_fire_rate,mean_broker_surcharge_json,broker_load_share_gini,total_deferred_kwh,switching_rate,n_brokers,run_wallclock_sec,peak_rss_mb
0.5,3,capacity_both,20260728,synchronized,662.482047385573,0.18615995957173861,0.3571046443601748,"{""premium_green"": 0.20844750046947427, ""regulated_utility"": 0.3820539294131518, ""volatile_low_cost"": 0.40949857011737384}",0.5710559034602481,3.1939399011740535,19.120910090241384,0.7206046251344074,10556.484514730162,0.30182648401826484,"{""premium_green"": 0.01006088280060855, ""regulated_utility"": 0.01006088280060855, ""volatile_low_cost"": 0.01006088280060855}",0.13403404643193317,55297.446273750786,0.0,3,452.06995350006036,131.59765625
0.5,3,capacity_both,20260732,synchronized,614.2690032064307,0.18298201194617061,0.36081889996010735,"{""premium_green"": 0.19969001371424233, ""regulated_utility"": 0.38151684263701796, ""volatile_low_cost"": 0.4187931436487397}",0.6217395886998583,3.110721402233722,19.56398733929354,0.7566009096761658,10502.235247672403,0.30399543378995436,"{""premium_green"": 0.010133181126331528, ""regulated_utility"": 0.010133181126331528, ""volatile_low_cost"": 0.010133181126331528}",0.14606875328966495,54162.202205378395,0.01,3,390.0060936000664,131.609375
0.5,3,capacity_both,20260729,synchronized,628.9669980615362,0.1846599961693217,0.3598043158745601,"{""premium_green"": 0.20638217392585795, ""regulated_utility"": 0.36292612073129044, ""volatile_low_cost"": 0.43069170534285167}",0.5719132259809077,3.241605736938349,18.19669720468099,0.7093536872635697,10167.772948414848,0.3007990867579909,"{""premium_green"": 0.010026636225266086, ""regulated_utility"": 0.010026636225266086, ""volatile_low_cost"": 0.010026636225266086}",0.1495396876113293,52852.42187615801,0.0,3,451.0037974000443,131.69921875
0.5,3,capacity_both,20260730,synchronized,631.2160896081842,0.19189181976076003,0.3484066432920386,"{""premium_green"": 0.2360934076508156, ""regulated_utility"": 0.40304719622404817, ""volatile_low_cost"": 0.36085939612513623}",0.6215831259767953,3.1502307309036315,19.09230552532747,0.7597339891100462,10194.024849886371,0.3019406392694064,"{""premium_green"": 0.010064687975646601, ""regulated_utility"": 0.010064687975646601, ""volatile_low_cost"": 0.010064687975646601}",0.11130252571548871,53086.7944448745,0.01,3,426.4424650000874,131.59375
0.5,3,capacity_both,20260731,synchronized,630.2332623273797,0.18420988321351045,0.3635104906003495,"{""premium_green"": 0.21300026697157406, ""regulated_utility"": 0.32847261462325245, ""volatile_low_cost"": 0.45852711840517346}",0.5971433414961201,3.1199073674288416,19.276823062465983,0.7725806785016823,10583.17497678905,0.30468036529680365,"{""premium_green"": 0.010156012176559839, ""regulated_utility"": 0.010156012176559839, ""volatile_low_cost"": 0.010156012176559839}",0.1636845676223997,54318.59582670071,0.0,3,432.02997000003234,131.63671875
0.5,5,capacity_disabled,20260707,synchronized,585.015700010761,0.17115669009074216,0.346147746908988,"{""premium_green"": 0.2481592794637713, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.33416950369804493, ""volatile_low_cost"": 0.001868414115661763, ""volatile_low_cost_dup2"": 0.41580280272252196}",0.6739849471472077,3.516252012506713,20.38573382673954,0.7272882420634887,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.46556267801097073,0.0,0.01,5,373.229330400005,131.27734375
0.5,5,capacity_disabled,20260705,synchronized,605.2244159422837,0.17099548245323318,0.3623575686597542,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.18821184009373104, ""regulated_utility"": 0.394933954942665, ""volatile_low_cost"": 0.4134604278751536, ""volatile_low_cost_dup2"": 0.003393777088450313}",0.6673261710942464,3.455148498790058,21.0605352673545,0.738512462239275,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.48738441344180883,0.0,0.01,5,428.506573199993,131.30859375
0.5,3,capacity_both,20260733,synchronized,684.3125378244847,0.19136342978798926,0.34937182504226433,"{""premium_green"": 0.23323117273643965, ""regulated_utility"": 0.4058324411028252, ""volatile_low_cost"": 0.36093638616073515}",0.5729171520334749,3.1491571649644503,19.409244783337183,0.7202913681823281,10545.520901554066,0.3041095890410959,"{""premium_green"": 0.010136986301369581, ""regulated_utility"": 0.010136986301369581, ""volatile_low_cost"": 0.010136986301369581}",0.11506751224425704,55891.14891233642,0.02,3,446.8228829000145,131.6640625
0.5,5,capacity_disabled,20260706,synchronized,582.9780192999692,0.1719074867773524,0.3533975833902566,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.2191661305856284, ""regulated_utility"": 0.3744009304915578, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.4064329389228137}",0.709125899265398,3.5787362187197327,21.28688952465812,0.7503538738151081,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.47490672333487427,0.0,0.0,5,426.4292338001542,131.88671875
0.5,5,capacity_disabled,20260710,synchronized,592.1224959379886,0.17244509116189535,0.34449356828779976,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.25172266943623595, ""regulated_utility"": 0.3485301510794789, ""volatile_low_cost"": 0.0001774505513834148, ""volatile_low_cost_dup2"": 0.3995697289329018}",0.693277482660505,3.5320980930918537,21.267549139169116,0.7788344804250679,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.4589968633575594,0.0,0.005,5,404.2386014999356,131.58203125
0.5,5,capacity_disabled,20260708,synchronized,593.8718321195828,0.17204543788256135,0.367072910644173,"{""premium_green"": 0.17951346935455145, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.42445715053138516, ""volatile_low_cost"": 0.0027401175053578955, ""volatile_low_cost_dup2"": 0.39328926260870556}",0.6867589773287128,3.5322458064601,20.940034844203886,0.720288821556483,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.4957853784664472,0.0,0.005,5,477.8148097998928,131.57421875
0.5,5,capacity_disabled,20260709,synchronized,614.2686281835445,0.1726882381349845,0.3561654495442439,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.21095841409139976, ""regulated_utility"": 0.38094351558168327, ""volatile_low_cost"": 0.4080980703269169, ""volatile_low_cost_dup2"": 0.0}",0.6633259550391382,3.4678997518916663,21.014795716807054,0.7284087719863168,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.4788558624942074,0.0,0.0,5,447.87572139990516,131.71875
0.5,5,capacity_disabled,20260714,synchronized,576.1789225457848,0.17245741691075037,0.3473216746491267,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.23167091564442688, ""regulated_utility"": 0.35803228852885277, ""volatile_low_cost"": 0.40675619976085214, ""volatile_low_cost_dup2"": 0.0035405960658681295}",0.6776068034595464,3.536541551340046,20.023707149063327,0.7392964542393132,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.4672016367938756,0.0,0.01,5,392.83036340004764,131.8046875
0.5,5,capacity_disabled,20260711,synchronized,616.4495063744877,0.17409694607590917,0.3587445005224963,"{""premium_green"": 0.20267114089718158, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.4172098380605373, ""volatile_low_cost"": 0.00116850343456661, ""volatile_low_cost_dup2"": 0.3789505176077145}",0.6453076460269468,3.425479681535586,20.1863624532799,0.6873847474917733,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.4848806761176889,0.0,0.005,5,487.84823119989596,131.8828125
0.5,5,capacity_disabled,20260712,synchronized,587.2202376857343,0.17239173187232967,0.36381770422145693,"{""premium_green"": 0.1911603158957432, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.4134923432827589, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.3953473408214979}",0.7047079661098353,3.592679030377669,21.213615724194838,0.7474563899068565,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.48893281095480634,0.0,0.0,5,470.65398809988983,131.546875
0.5,5,capacity_disabled,20260715,synchronized,596.4789038225446,0.17022248938539275,0.3645956803206635,"{""premium_green"": 0.19015344393313371, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.3889291245023746, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.42091743156449163}",0.6846557800521299,3.5312851094676034,21.193124396825773,0.7225229653492423,0.0,0.0,"{""premium_green"": 0.0, ""premium_green_dup2"": 0.0, ""regulated_utility"": 0.0, ""volatile_low_cost"": 0.0, ""volatile_low_cost_dup2"": 0.0}",0.492305595052543,0.0,0.0,5,364.5013053000439,131.59765625
