block,k,broker_count,ablation,metric,metric_label,n_seeds,mean_disabled,mean_ablation,paired_mean_diff,paired_mean_pct_change,naive_pct_change_of_means,paired_dz,paired_p,cohens_d_independent,degenerate_paired_diff,max_abs_paired_diff,pnl_physical_leak,metric3_sign_convention,note
metric3_mechanism,1.5,2,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,3.5852325101700506,0.07584922774175287,2.169931609863904,2.1613264108692585,1.364070656224394,3.106948240442157e-08,1.4019098536706716,False,0.17430632935129609,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,2,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.6695395673062535,-0.008846768689557945,-1.3082510660930298,-1.30409004724008,-8.333698211182424,1.4620970896168403e-28,-0.4420231010896505,False,0.011611478484466198,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,2,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.6695395673062535,-0.008846768689557945,-1.3082510660930298,-1.30409004724008,-8.333698211182424,1.4620970896168403e-28,-0.4420231010896505,False,0.011611478484466198,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,3,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,3.2868605063834004,-0.2225227760448957,-6.33988230650515,-6.340794325860114,-6.598287540373201,1.1380814088565952e-25,-4.264741876549206,False,0.27875657886521443,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,3,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,3.2868605063834004,-0.2225227760448957,-6.33988230650515,-6.340794325860114,-6.598287540373201,1.1380814088565952e-25,-4.264741876549206,False,0.27875657886521443,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,3,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.6654780018970645,-0.012908334098746862,-1.9079817945659423,-1.902799837470006,-12.323173180675925,1.9225925003052463e-33,-0.6429490158202538,False,0.01499856840089675,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,3,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.6654780018970645,-0.012908334098746862,-1.9079817945659423,-1.902799837470006,-12.323173180675925,1.9225925003052463e-33,-0.6429490158202538,False,0.01499856840089675,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,5,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.510274647429343,3.271151464183186,-0.23912318324615658,-6.805737032192769,-6.812093276555231,-7.639663485854445,1.7548844928304955e-27,-5.412958738600723,False,0.31429618995479336,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,5,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.510274647429343,3.271151464183186,-0.23912318324615658,-6.805737032192769,-6.812093276555231,-7.639663485854445,1.7548844928304955e-27,-5.412958738600723,False,0.31429618995479336,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,5,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6778785862268527,0.6648486289666327,-0.013029957260219901,-1.9257569899684885,-1.9221668193925752,-15.536129302104126,2.3999984788482108e-36,-0.7445340477429041,False,0.01507530970035642,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,1.5,5,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6778785862268527,0.6648486289666327,-0.013029957260219901,-1.9257569899684885,-1.9221668193925752,-15.536129302104126,2.3999984788482108e-36,-0.7445340477429041,False,0.01507530970035642,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,2,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,4.001850583018984,0.49246730059068705,14.035929311646111,14.032873042294975,10.697536517276014,1.1298452442953065e-31,8.411057951457277,False,0.600669879802513,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,2,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,4.001850583018984,0.49246730059068705,14.035929311646111,14.032873042294975,10.697536517276014,1.1298452442953065e-31,8.411057951457277,False,0.600669879802513,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,2,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.6770768996883955,-0.0013094363074160158,-0.19349323342159855,-0.19302221137664163,-4.158719622922282,4.701348977102026e-20,-0.06659265166227242,False,0.0017325464819943903,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,2,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.6770768996883955,-0.0013094363074160158,-0.19349323342159855,-0.19302221137664163,-4.158719622922282,4.701348977102026e-20,-0.06659265166227242,False,0.0017325464819943903,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,3,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,3.843564823994308,0.3341815415660114,9.524439537178626,9.522514774583863,15.67918654403586,1.8416718523832237e-36,6.506811795248194,False,0.38546114971466006,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,3,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,3.843564823994308,0.3341815415660114,9.524439537178626,9.522514774583863,15.67918654403586,1.8416718523832237e-36,6.506811795248194,False,0.38546114971466006,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,3,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.6758874076249727,-0.002498928370838845,-0.36935954368006446,-0.36836360614054287,-8.224994115913637,2.1286960724814867e-28,-0.12678407393760596,False,0.0033479795789459477,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,3,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.6758874076249727,-0.002498928370838845,-0.36935954368006446,-0.36836360614054287,-8.224994115913637,2.1286960724814867e-28,-0.12678407393760596,False,0.0033479795789459477,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,5,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.510274647429343,3.8363589059369145,0.32608425850757145,9.292168980195491,9.289422944337726,17.316042875375864,1.0444424207970283e-37,6.529395024106905,False,0.35992750720886324,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,5,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.510274647429343,3.8363589059369145,0.32608425850757145,9.292168980195491,9.289422944337726,17.316042875375864,1.0444424207970283e-37,6.529395024106905,False,0.35992750720886324,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,5,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6778785862268527,0.6753280134853078,-0.002550572741544784,-0.37688359529442,-0.3762580487667681,-8.717186913722163,4.032369479178282e-29,-0.14811280878227254,False,0.003231118867679683,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
metric3_mechanism,2.0,5,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6778785862268527,0.6753280134853078,-0.002550572741544784,-0.37688359529442,-0.3762580487667681,-8.717186913722163,4.032369479178282e-29,-0.14811280878227254,False,0.003231118867679683,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
other_metrics,0.5,2,capacity_pricing_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,524.1984017499178,596.2512997029809,72.05289795306311,13.764211967753308,13.745348652825104,21.327183400641456,2.52058429925625e-40,4.34860158919737,False,82.72486390409131,,,
other_metrics,0.5,2,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,524.1984017499178,596.2512997029809,72.05289795306311,13.764211967753308,13.745348652825104,21.327183400641456,2.52058429925625e-40,4.34860158919737,False,82.72486390409131,,,
other_metrics,0.5,2,capacity_pricing_only,load_concentration_hhi,Load concentration HHI,30,0.5212583141589132,0.5193876056709757,-0.0018707084879374522,-0.3521781265777114,-0.35888319420976256,-1.2336785887692894,2.0434138217426162e-07,-0.1384024764973196,False,0.005458535158446076,,,
