scope,deferrable_fraction,response_reference_eur_per_kwh,payback_cap_fraction,coefficient,coefficient_level,metric,metric_label,n_seeds,mean_disabled,mean_both,paired_mean_diff,paired_mean_pct_change,naive_pct_change_of_means,paired_dz,cohens_d_independent,p_uncorrected,p_holm,p_bh,survives_holm_alpha05,survives_bh_alpha05,ci95_t_lo,ci95_t_hi,ci95_boot_lo,ci95_boot_hi,ci_disagreement_flag,ci_disagreement_detail,ci_width_ratio,degenerate,correction_family,correction_family_size,is_flagged_d9_corner,worsened_vs_disabled,is_shipped_axis_level,min_pct_change_across_levels,max_pct_change_across_levels,sign_consistent_across_marginal_levels,significant_at_every_level_holm,cell_level_sign_consistent_within_every_level,levels_with_within_level_cell_sign_disagreement,verdict,bootstrap_seed,n_bootstrap,alpha,metric3_sign_convention,notes
cell_full_factorial,0.1,0.025,0.5,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.18997547151006,-0.31940781091823794,-9.095143628205019,-9.101536800426798,-9.411920320020226,-7.209588981557342,4.474036947760832e-30,9.395477590297748e-29,5.5077539668590956e-30,True,True,-0.3320799152997043,-0.30673570653677157,-0.33067251302437634,-0.3069988292744989,False,,1.0705646417644639,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.025,1.0,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6490437081978748,-0.029342627797936633,-4.33146831817501,-4.325356546998301,-33.6318397355202,-1.4708335741312473,4.704750151875106e-46,3.387420109350076e-44,1.8066240583200406e-45,True,True,-0.029668411857759754,-0.029016843738113512,-0.029645421157027462,-0.02903676278821105,False,,1.0704989087938956,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.025,1.0,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.1899756152546805,-0.3194076671736169,-9.095139501447395,-9.101532704418782,-9.411905698751346,-7.2095905444650885,4.474236406755668e-30,9.395477590297748e-29,5.5077539668590956e-30,True,True,-0.3320797855381305,-0.3067355488091033,-0.3307432288606052,-0.30684542394005154,False,,1.0605257182942986,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.1,0.25,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6611655211848733,-0.017220814810938345,-2.541375733444191,-2.5384967086136316,-29.288503093428233,-0.8728378804993,2.58481216824703e-44,1.1633039038798855e-42,4.681923927390847e-44,True,True,-0.017440367101127667,-0.017001262520749023,-0.017434921856372115,-0.017021544050961995,False,,1.0622355013545044,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.1,0.25,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.3837278428950386,-0.12565543953325883,-3.580781013763948,-3.5805561667322983,-30.344604530117316,-2.5786722019744333,9.263035117705664e-45,6.020972826508253e-43,2.40338208459397e-44,True,True,-0.12720169505266052,-0.12410918401385715,-0.12719655893695458,-0.12424836646611606,False,,1.0489515421372062,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.1,0.5,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6617234681743204,-0.01666286782149123,-2.459036004692568,-2.45625050761548,-30.498655658821136,-0.8447329527089844,7.999088151415734e-45,5.359389061448542e-43,2.40338208459397e-44,True,True,-0.01686687737424456,-0.0164588582687379,-0.016855184184546866,-0.01647048704630886,False,,1.0606242286476921,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.1,0.5,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.3837278428950386,-0.12565543953325886,-3.5807810137639486,-3.5805561667322983,-30.344604530117387,-2.578672201974434,9.263035117705005e-45,6.020972826508253e-43,2.40338208459397e-44,True,True,-0.12720169505266055,-0.12410918401385718,-0.12718288109708514,-0.12426544154049814,False,,1.060008606458045,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.1,1.0,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6620435919469122,-0.016342744048899207,-2.411792168577202,-2.409061501055978,-33.90976529755147,-0.8286250752292741,3.7065588853275415e-46,2.742853575142381e-44,1.4826235541310166e-45,True,True,-0.016522706395019206,-0.016162781702779207,-0.01651258150360596,-0.016171558557337963,False,,1.0554266103757926,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.1,1.0,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.3837278428950386,-0.12565543953325883,-3.5807810137639486,-3.5805561667322983,-30.344604530117305,-2.578672201974434,9.263035117705928e-45,6.020972826508253e-43,2.40338208459397e-44,True,True,-0.12720169505266052,-0.12410918401385715,-0.12718640991522512,-0.12424348655767921,False,,1.0508296218023836,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.2,0.25,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6692838436804475,-0.009102492315364108,-1.343342054981304,-1.3417859164280521,-28.561600687667653,-0.46244571327609757,5.353030811147653e-44,2.1412123244590613e-42,8.860188928796116e-44,True,True,-0.009221495676818497,-0.00898348895390972,-0.009214200261986195,-0.008990126761303216,False,,1.0621814814484034,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.2,0.25,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.446498822640441,-0.06288445978785603,-1.79200832962406,-1.7918948922656188,-30.09095535639103,-1.2844033984996668,1.181312425043769e-44,6.969743307758237e-43,2.637348669866021e-44,True,True,-0.06366480866390181,-0.062104110911810256,-0.06365018231078685,-0.06217155387472598,False,,1.055503677617153,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.2,0.5,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6693591750531233,-0.009027160942688168,-1.3322205945814718,-1.3306814220302972,-29.84075140489714,-0.4586440350708733,1.50458164313211e-44,7.522908215660549e-43,2.888796754813651e-44,True,True,-0.009140120474027236,-0.0089142014113491,-0.009133461949169464,-0.008924800293563753,False,,1.0827052149199556,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.2,0.5,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.446498822640441,-0.06288445978785608,-1.7920083296240605,-1.7918948922656188,-30.0909553563907,-1.2844033984996668,1.181312425044155e-44,6.969743307758237e-43,2.637348669866021e-44,True,True,-0.06366480866390187,-0.06210411091181029,-0.06366000209586323,-0.062196114539582445,False,,1.0661322622734455,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.2,1.0,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6693591750531233,-0.009027160942688168,-1.3322205945814718,-1.3306814220302972,-29.84075140489714,-0.4586440350708733,1.50458164313211e-44,7.522908215660549e-43,2.888796754813651e-44,True,True,-0.009140120474027236,-0.0089142014113491,-0.009135671457979166,-0.008922355885279726,False,,1.0590837781752245,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.1,0.2,1.0,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.446498822640441,-0.06288445978785608,-1.7920083296240605,-1.7918948922656188,-30.0909553563907,-1.2844033984996668,1.181312425044155e-44,6.969743307758237e-43,2.637348669866021e-44,True,True,-0.06366480866390187,-0.06210411091181029,-0.06364444116639682,-0.062192985768976715,False,,1.0752640107754199,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.0125,0.25,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6105194225006086,-0.06786691349520278,-10.019710914448162,-10.004168700653477,-23.559458070461606,-3.2932258682462265,1.412904461667278e-41,4.5212942773352894e-40,2.0867512049239797e-41,True,True,-0.0689425715984642,-0.06679125539194136,-0.06889418669581292,-0.06688075255930043,False,,1.068481043163984,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.0125,0.25,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.3875873988084675,-0.12179588361983,-3.4790093145979935,-3.470577985302133,-0.7552829418121103,-0.9511987916164588,0.000275563676633801,0.001102254706535204,0.00028445282749295586,True,True,-0.1820108412970201,-0.06158092594263989,-0.17727479302118812,-0.06498952594590704,False,,1.0725353244574696,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.0125,0.5,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6316428453939497,-0.046743490601861955,-6.90209521742262,-6.890393883486253,-19.10854641495982,-2.2880577121452443,6.050571082277954e-39,1.6336541922150477e-37,8.29792605569548e-39,True,True,-0.04765691990544127,-0.04583006129828264,-0.04759522033460535,-0.04588319636992373,False,,1.0670753709328864,False,cell_full_factorial_primary,96.0,False,False,True,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.0125,0.5,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.523263364262228,0.013880081833930384,0.397883497611647,0.3955134197917075,0.13122250127973234,0.15791100653363158,0.4780556677281509,0.4780556677281509,0.4780556677281509,False,False,-0.025617014204847383,0.053377177872708154,-0.02193276396653419,0.05288325092076073,False,,1.0558460270378573,False,cell_full_factorial_primary,96.0,False,True,True,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.0125,1.0,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6680105201536527,-0.01037581584215866,-1.5304633511127903,-1.5294847923091002,-18.929038322408903,-0.5294649390171842,7.949936656240266e-39,2.066983530622469e-37,1.0749210126747402e-38,True,True,-0.010580495723056112,-0.010171135961261209,-0.010570400985456783,-0.010181590624251911,False,,1.0528519881166534,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.0125,1.0,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.6409000487535037,0.13151676632520648,3.7380476171974935,3.7475748797151645,1.1040795905565148,1.2654864793400296,1.3990850492845118e-06,8.39451029570707e-06,1.4759578541902541e-06,True,True,0.08703703130206428,0.17599650134834868,0.09122339141786036,0.17532914878632203,False,,1.0577096364112024,False,cell_full_factorial_primary,96.0,False,True,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.025,0.25,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6093153386151716,-0.06907099738063988,-10.197836173220113,-10.1816610559011,-22.666973417848233,-3.340834071105875,4.3215860328664853e-41,1.2964758098599455e-39,6.192123270972875e-41,True,True,-0.07020884378909002,-0.06793315097218973,-0.07015286950286648,-0.06801692966109668,False,,1.0654292655614779,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.025,0.25,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.3079274278639397,-0.2014558545643572,-5.7460492944458625,-5.740491657695522,-1.3538929077657462,-1.6996684033167895,3.591411276189548e-08,2.5139878933326833e-07,3.830838694602184e-08,True,True,-0.25701774719906906,-0.14589396192964532,-0.25231282881946765,-0.1462545854593834,False,,1.0477618877029784,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.025,0.5,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6299304015532886,-0.048455934442522976,-7.154712962019761,-7.142822882980666,-18.37463315375394,-2.370726486893601,1.8782166161720408e-38,4.6955415404301016e-37,2.504288821562721e-38,True,True,-0.049440647613761976,-0.047471221271283975,-0.04938245537930001,-0.047522129952505945,False,,1.0586461455144196,False,cell_full_factorial_primary,96.0,False,False,True,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.025,0.5,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.4372639140122576,-0.07211936841603969,-2.0562822746991114,-2.055043938265334,-0.5663550810334809,-0.6997141968327125,0.0042560356767892505,0.01276810703036775,0.0043465896273592345,True,True,-0.11966871625013374,-0.024570020581945642,-0.11474630519736577,-0.025112772743982395,False,,1.0609723065153887,False,cell_full_factorial_primary,96.0,False,False,True,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.025,1.0,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6662281589040965,-0.012158177091715001,-1.7945171289085715,-1.7922202212206906,-11.725563155055832,-0.6159958153936321,8.052590619218566e-33,1.7715699362280845e-31,1.0307315992599765e-32,True,True,-0.01254536002508913,-0.011770994158340872,-0.012523269940384631,-0.011799893145131427,False,,1.0704875686221127,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.025,1.0,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.580996617116909,0.07161333468861193,2.032403324880106,2.0406244894133994,0.8872729580126908,0.8700802937586432,3.745188813044637e-05,0.00018725944065223183,3.908023109263969e-05,True,True,0.041475079707491536,0.10175158966973233,0.04565350079706761,0.10209299989635881,False,,1.0679844953301114,False,cell_full_factorial_primary,96.0,False,True,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.1,0.25,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6430838141346686,-0.035302521861142716,-5.209906171645022,-5.203896362287709,-24.30560226141547,-1.7768481386065442,5.728774473925982e-42,1.890495576395574e-40,8.593161710888973e-42,True,True,-0.035844873297828324,-0.03476017042445711,-0.03583629041186107,-0.034787922225277504,False,,1.0346583263901343,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.1,0.25,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.259249386830036,-0.25013389559826205,-7.127842493793709,-7.1275741481615125,-29.051199854396078,-5.190173900100715,3.2717221892660607e-44,1.4068405413844061e-42,5.713619628849612e-44,True,True,-0.25334896182945826,-0.24691882936706583,-0.2532191221550991,-0.2472149972765506,False,,1.0709524855763677,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.1,0.5,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6502587268944499,-0.02812760910136157,-4.150885049491636,-4.14625230622796,-37.7769264322099,-1.4216468142252592,1.6211085850959049e-47,1.2482536105238468e-45,7.781321208460344e-47,True,True,-0.028405636533519896,-0.027849581669203243,-0.028400836552514623,-0.02787197385244298,False,,1.0514163018895548,False,cell_full_factorial_primary,96.0,False,False,True,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.1,0.5,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.259185826277673,-0.2501974561506245,-7.129653746681172,-7.129385308335479,-29.032612749236133,-5.1914538886568415,3.3329447834956065e-44,1.4068405413844061e-42,5.713619628849612e-44,True,True,-0.2534153982054734,-0.24697951409577562,-0.2533503156694882,-0.24726101936259892,False,,1.0569175460252076,False,cell_full_factorial_primary,96.0,False,False,True,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.1,1.0,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.652286336237507,-0.02609999975830459,-3.8518028318970674,-3.8473651919878464,-40.44382937629061,-1.3189243505472303,2.2448865687923278e-48,1.8183581207217854e-46,1.3469319412753967e-47,True,True,-0.026340973479869374,-0.02585902603673981,-0.026332300177339056,-0.025877755915302007,False,,1.0602871565680025,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.1,1.0,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.2591858262724784,-0.25019745615581923,-7.129653746826012,-7.129385308483497,-29.03261276248417,-5.191453889264002,3.332944739439068e-44,1.4068405413844061e-42,5.713619628849612e-44,True,True,-0.2534153982092665,-0.24697951410237193,-0.25332847859894864,-0.24727769420813897,False,,1.063644594024839,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.2,0.25,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6611655211848733,-0.017220814810938345,-2.541375733444191,-2.5384967086136316,-29.288503093428233,-0.8728378804993,2.58481216824703e-44,1.1633039038798855e-42,4.681923927390847e-44,True,True,-0.017440367101127667,-0.017001262520749023,-0.017438412324317202,-0.01701966141574316,False,,1.048605677952824,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.2,0.25,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.3837278428950386,-0.12565543953325883,-3.580781013763948,-3.5805561667322983,-30.344604530117316,-2.5786722019744333,9.263035117705664e-45,6.020972826508253e-43,2.40338208459397e-44,True,True,-0.12720169505266052,-0.12410918401385715,-0.12719121459079888,-0.12426888632789218,False,,1.058235338602036,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.2,0.5,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6617234681743204,-0.01666286782149123,-2.459036004692568,-2.45625050761548,-30.498655658821136,-0.8447329527089844,7.999088151415734e-45,5.359389061448542e-43,2.40338208459397e-44,True,True,-0.01686687737424456,-0.0164588582687379,-0.016853712662728625,-0.01647305133946087,False,,1.0718690882594988,False,cell_full_factorial_primary,96.0,False,False,True,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.2,0.5,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.3837278428950386,-0.12565543953325886,-3.5807810137639486,-3.5805561667322983,-30.344604530117387,-2.578672201974434,9.263035117705005e-45,6.020972826508253e-43,2.40338208459397e-44,True,True,-0.12720169505266055,-0.12410918401385718,-0.1271664926279236,-0.12426297906069983,False,,1.0650926772697389,False,cell_full_factorial_primary,96.0,False,False,True,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.2,1.0,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6620435919469122,-0.016342744048899207,-2.411792168577202,-2.409061501055978,-33.90976529755147,-0.8286250752292741,3.7065588853275415e-46,2.742853575142381e-44,1.4826235541310166e-45,True,True,-0.016522706395019206,-0.016162781702779207,-0.01651393197264758,-0.016173752807430112,False,,1.058044492554118,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.2,0.2,1.0,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,3.3837278428950386,-0.12565543953325883,-3.5807810137639486,-3.5805561667322983,-30.344604530117305,-2.578672201974434,9.263035117705928e-45,6.020972826508253e-43,2.40338208459397e-44,True,True,-0.12720169505266052,-0.12410918401385715,-0.12717441485710965,-0.12430464803977744,False,,1.07761753328733,False,cell_full_factorial_primary,96.0,False,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.3,0.0125,0.25,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6503471340593464,-0.028039201936465065,-4.140338492650581,-4.133220327220485,-16.255450666701858,-1.3936867229810617,6.4906129456867025e-37,1.5577471069648086e-35,8.53560058610854e-37,True,True,-0.028683294203579058,-0.027395109669351072,-0.028645292792234208,-0.027430675241707784,False,,1.060568022971245,False,cell_full_factorial_primary,96.0,True,False,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.3,0.0125,0.25,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,4.317335360826665,0.8079520783983686,23.04093307172568,23.02262287632801,14.296188726746875,17.044006795440446,2.650739067972792e-35,6.096699856337422e-34,3.4387966287214597e-35,True,True,0.7868489529397651,0.8290552038569721,0.7883501283629416,0.8274813301723386,False,,1.0785830479418481,False,cell_full_factorial_primary,96.0,True,True,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.3,0.0125,0.5,,,feeder_coefficient_of_variation,Feeder coefficient of variation,30.0,0.6783863359958116,0.6859075394288138,0.007521203433002517,1.1061154200157233,1.1086902895769202,4.704722272813416,0.3746242081433386,1.5470889612176902e-21,1.2376711689741521e-20,1.6687701154707668e-21,True,True,0.006924257778225371,0.008118149087779664,0.006961050755525621,0.008061749405943518,False,,1.084666824203894,False,cell_full_factorial_primary,96.0,False,True,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
cell_full_factorial,0.3,0.0125,0.5,,,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30.0,3.5093832824282973,4.42575586235336,0.9163725799250639,26.111777849307582,26.112068878694377,65.14005867587524,16.21831711074691,2.2414356404881818e-54,1.9948777200344816e-52,2.6897227685858183e-53,True,True,0.9111196042315127,0.9216255556186151,0.9113841720148693,0.9213370143075197,False,,1.0555729788726276,False,cell_full_factorial_primary,96.0,False,True,False,,,,,,,,20260704.0,10000.0,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
